UrunGrubu, Marka, UretimYil, Bolge, CalismaSuresi, SikayetGrup, ToplamMaliyet
38, 3, 2021, 4, 3, 2, 157
38, 3, 2021, 4, 3, 7, 323
38, 3, 2021, 4, 5, 2, 326
38, 3, 2021, 4, 6, 2, 152
38, 3, 2021, 4, 9, 2, 152
38, 3, 2021, 5, 1, 2, 2378
38, 3, 2021, 5, 1, 8, 945
38, 3, 2021, 5, 2, 2, 319
38, 3, 2021, 5, 2, 7, 310
38, 3, 2021, 5, 2, 8, 319
38, 3, 2021, 5, 8, 2, 309
38, 3, 2021, 5, 11, 8, 86
38, 3, 2021, 6, 1, 2, 165
38, 3, 2021, 6, 2, 7, 269
38, 3, 2021, 6, 2, 8, 157
38, 3, 2021, 6, 6, 2, 152
38, 3, 2021, 6, 9, 8, 282
38, 3, 2021, 7, 9, 2, 157
38, 3, 2022, 4, 1, 2, 172
38, 3, 2022, 5, 1, 2, 174
38, 5, 2018, 4, 1, 2, 547
38, 5, 2018, 4, 3, 8, 951
38, 5, 2019, 1, 3, 2, 412
38, 5, 2019, 1, 4, 2, 412
38, 5, 2019, 1, 6, 8, 343
38, 5, 2019, 3, 1, 8, 547
38, 5, 2019, 3, 3, 2, 547
38, 5, 2019, 3, 15, 2, 660
38, 5, 2019, 3, 21, 2, 0
38, 5, 2019, 4, 1, 2, 798
38, 5, 2019, 6, 10, 7, 343
38, 5, 2020, 1, 1, 1, 194
38, 5, 2020, 1, 1, 2, 1672
38, 5, 2020, 1, 1, 7, 352
38, 5, 2020, 1, 1, 8, 686
38, 5, 2020, 1, 2, 2, 711
38, 5, 2020, 1, 3, 2, 343
38, 5, 2020, 1, 5, 4, 293
38, 5, 2020, 1, 6, 2, 328
38, 5, 2020, 1, 11, 8, 329
38, 5, 2020, 1, 13, 3, 1042
38, 5, 2020, 1, 13, 7, 271
38, 5, 2020, 1, 13, 8, 1021
38, 5, 2020, 1, 15, 2, 150
38, 5, 2020, 1, 15, 8, 135
38, 5, 2020, 1, 16, 2, 119
38, 5, 2020, 1, 21, 2, 354
38, 5, 2020, 2, 1, 2, 983
38, 5, 2020, 2, 4, 2, 307
38, 5, 2020, 2, 5, 2, 732
38, 5, 2020, 2, 5, 8, 307
38, 5, 2020, 2, 6, 2, 1228
38, 5, 2020, 2, 9, 8, 307
38, 5, 2020, 2, 13, 8, 135
38, 5, 2020, 2, 14, 2, 233
38, 5, 2020, 2, 15, 2, 152
38, 5, 2020, 2, 17, 2, 305
38, 5, 2020, 2, 22, 2, 305
38, 5, 2020, 3, 1, 2, 2628
38, 5, 2020, 3, 1, 7, 842
38, 5, 2020, 3, 2, 2, 1885
38, 5, 2020, 3, 2, 3, 631
38, 5, 2020, 3, 2, 7, 1929
38, 5, 2020, 3, 3, 8, 344
38, 5, 2020, 3, 4, 2, 711
38, 5, 2020, 3, 6, 2, 596
38, 5, 2020, 3, 7, 2, 596
38, 5, 2020, 3, 7, 8, 307
38, 5, 2020, 3, 8, 2, 302
38, 5, 2020, 3, 11, 2, 318
38, 5, 2020, 3, 12, 3, 298
38, 5, 2020, 3, 12, 6, 565
38, 5, 2020, 3, 13, 2, 777
38, 5, 2020, 3, 14, 2, 319
38, 5, 2020, 3, 14, 7, 323
38, 5, 2020, 3, 15, 2, 305
38, 5, 2020, 3, 15, 8, 135
38, 5, 2020, 3, 16, 2, 975
38, 5, 2020, 3, 21, 6, 292
38, 5, 2020, 3, 22, 8, 305
38, 5, 2020, 3, 24, 6, 354
38, 5, 2020, 4, 1, 2, 680
38, 5, 2020, 4, 1, 4, 1022
38, 5, 2020, 4, 1, 7, 660
38, 5, 2020, 4, 1, 8, 344
38, 5, 2020, 4, 2, 2, 972
38, 5, 2020, 4, 2, 8, 686
38, 5, 2020, 4, 4, 2, 344
38, 5, 2020, 4, 5, 2, 3028
38, 5, 2020, 4, 6, 2, 614
38, 5, 2020, 4, 6, 8, 614
38, 5, 2020, 4, 7, 2, 310
38, 5, 2020, 4, 8, 7, 732
38, 5, 2020, 4, 10, 2, 329
38, 5, 2020, 4, 10, 8, 1192
38, 5, 2020, 4, 11, 2, 924
38, 5, 2020, 4, 12, 2, 596
38, 5, 2020, 4, 13, 2, 307
38, 5, 2020, 4, 13, 7, 734
38, 5, 2020, 4, 14, 2, 1381
38, 5, 2020, 4, 15, 8, 657
38, 5, 2020, 4, 16, 2, 576
38, 5, 2020, 4, 17, 2, 840
38, 5, 2020, 4, 17, 8, 152
38, 5, 2020, 4, 18, 2, 510
38, 5, 2020, 4, 18, 8, 150
38, 5, 2020, 4, 19, 2, 645
38, 5, 2020, 4, 20, 2, 152
38, 5, 2020, 4, 23, 2, 330
38, 5, 2020, 5, 1, 2, 343
38, 5, 2020, 5, 3, 2, 612
38, 5, 2020, 5, 6, 2, 732
38, 5, 2020, 5, 6, 8, 596
38, 5, 2020, 5, 9, 2, 903
38, 5, 2020, 5, 10, 2, 657
38, 5, 2020, 5, 12, 2, 307
38, 5, 2020, 5, 14, 8, 332
38, 5, 2020, 5, 15, 2, 417
38, 5, 2020, 5, 24, 2, 309
38, 5, 2020, 6, 1, 2, 307
38, 5, 2020, 6, 1, 7, 711
38, 5, 2020, 6, 1, 8, 1029
38, 5, 2020, 6, 2, 2, 346
38, 5, 2020, 6, 2, 7, 655
38, 5, 2020, 6, 6, 8, 686
38, 5, 2020, 6, 10, 8, 307
38, 5, 2020, 6, 11, 2, 284
38, 5, 2020, 6, 12, 2, 1057
38, 5, 2020, 6, 13, 2, 150
38, 5, 2020, 6, 16, 8, 307
38, 5, 2020, 6, 18, 2, 305
38, 5, 2020, 6, 19, 7, 681
38, 5, 2020, 6, 20, 7, 255
38, 5, 2020, 6, 22, 8, 152
38, 5, 2020, 6, 23, 2, 157
38, 5, 2020, 7, 1, 1, 344
38, 5, 2020, 7, 1, 2, 5718
38, 5, 2020, 7, 1, 4, 1576
38, 5, 2020, 7, 1, 7, 1323
38, 5, 2020, 7, 1, 8, 499
38, 5, 2020, 7, 2, 2, 1958
38, 5, 2020, 7, 2, 3, 662
38, 5, 2020, 7, 2, 8, 343
38, 5, 2020, 7, 3, 8, 343
38, 5, 2020, 7, 5, 2, 2498
38, 5, 2020, 7, 6, 2, 616
38, 5, 2020, 7, 7, 2, 310
38, 5, 2020, 7, 7, 8, 307
38, 5, 2020, 7, 8, 2, 646
38, 5, 2020, 7, 10, 7, 310
38, 5, 2020, 7, 11, 2, 318
38, 5, 2020, 7, 13, 2, 323
38, 5, 2020, 7, 15, 2, 346
38, 5, 2020, 7, 15, 8, 305
38, 5, 2020, 7, 16, 2, 157
38, 5, 2020, 7, 16, 8, 291
38, 5, 2020, 7, 17, 2, 119
38, 5, 2020, 7, 17, 8, 105
38, 5, 2020, 7, 18, 2, 1124
38, 5, 2020, 7, 18, 8, 157
38, 5, 2020, 7, 20, 8, 152
38, 5, 2021, 1, 1, 1, 310
38, 5, 2021, 1, 1, 2, 594
38, 5, 2021, 1, 1, 4, 2650
38, 5, 2021, 1, 2, 2, 816
38, 5, 2021, 1, 2, 8, 605
38, 5, 2021, 1, 3, 8, 732
38, 5, 2021, 1, 4, 2, 152
38, 5, 2021, 1, 4, 8, 533
38, 5, 2021, 1, 5, 2, 307
38, 5, 2021, 1, 5, 8, 304
38, 5, 2021, 1, 6, 8, 152
38, 5, 2021, 1, 7, 2, 305
38, 5, 2021, 1, 9, 2, 319
38, 5, 2021, 1, 10, 2, 75
38, 5, 2021, 1, 10, 8, 152
38, 5, 2021, 1, 11, 8, 152
38, 5, 2021, 1, 13, 8, 157
38, 5, 2021, 1, 17, 2, 157
38, 5, 2021, 2, 1, 4, 323
38, 5, 2021, 2, 2, 8, 150
38, 5, 2021, 2, 8, 2, 305
38, 5, 2021, 2, 9, 2, 319
38, 5, 2021, 2, 12, 7, 156
38, 5, 2021, 3, 1, 1, 502
38, 5, 2021, 3, 1, 2, 1716
38, 5, 2021, 3, 1, 7, 310
38, 5, 2021, 3, 1, 8, 1191
38, 5, 2021, 3, 2, 2, 986
38, 5, 2021, 3, 2, 8, 150
38, 5, 2021, 3, 3, 2, 1558
38, 5, 2021, 3, 4, 2, 330
38, 5, 2021, 3, 4, 7, 741
38, 5, 2021, 3, 4, 8, 318
38, 5, 2021, 3, 5, 8, 1190
38, 5, 2021, 3, 6, 2, 1056
38, 5, 2021, 3, 6, 7, 156
38, 5, 2021, 3, 6, 8, 157
38, 5, 2021, 3, 7, 2, 752
38, 5, 2021, 3, 7, 6, 734
38, 5, 2021, 3, 8, 2, 174
38, 5, 2021, 3, 9, 2, 659
38, 5, 2021, 3, 9, 6, 1657
38, 5, 2021, 3, 10, 8, 152
38, 5, 2021, 3, 11, 7, 152
38, 5, 2021, 3, 12, 2, 133
38, 5, 2021, 3, 14, 8, 330
38, 5, 2021, 4, 1, 2, 1204
38, 5, 2021, 4, 1, 4, 329
38, 5, 2021, 4, 1, 7, 334
38, 5, 2021, 4, 1, 8, 310
38, 5, 2021, 4, 2, 7, 129
38, 5, 2021, 4, 3, 2, 457
38, 5, 2021, 4, 3, 7, 668
38, 5, 2021, 4, 4, 2, 121
38, 5, 2021, 4, 4, 8, 560
38, 5, 2021, 4, 6, 2, 411
38, 5, 2021, 4, 6, 8, 319
38, 5, 2021, 4, 7, 2, 121
38, 5, 2021, 4, 8, 2, 630
38, 5, 2021, 4, 9, 2, 165
38, 5, 2021, 4, 9, 3, 323
38, 5, 2021, 4, 10, 2, 305
38, 5, 2021, 4, 11, 2, 150
38, 5, 2021, 4, 11, 3, 353
38, 5, 2021, 4, 15, 8, 305
38, 5, 2021, 4, 16, 2, 157
38, 5, 2021, 5, 0, 4, 698
38, 5, 2021, 5, 1, 2, 477
38, 5, 2021, 5, 2, 2, 1223
38, 5, 2021, 5, 2, 7, 307
38, 5, 2021, 5, 3, 8, 307
38, 5, 2021, 5, 10, 2, 474
38, 5, 2021, 5, 15, 2, 354
38, 5, 2021, 6, 1, 2, 614
38, 5, 2021, 6, 1, 3, 310
38, 5, 2021, 6, 1, 6, 152
38, 5, 2021, 6, 1, 7, 1655
38, 5, 2021, 6, 2, 2, 737
38, 5, 2021, 6, 2, 8, 157
38, 5, 2021, 6, 3, 8, 318
38, 5, 2021, 6, 5, 7, 144
38, 5, 2021, 6, 9, 2, 318
38, 5, 2021, 6, 16, 8, 157
38, 5, 2021, 7, 0, 1, 904
38, 5, 2021, 7, 1, 2, 4569
38, 5, 2021, 7, 1, 3, 298
38, 5, 2021, 7, 1, 4, 633
38, 5, 2021, 7, 1, 7, 936
38, 5, 2021, 7, 1, 8, 1168
38, 5, 2021, 7, 2, 2, 1548
38, 5, 2021, 7, 2, 7, 776
38, 5, 2021, 7, 2, 8, 723
38, 5, 2021, 7, 3, 2, 1059
38, 5, 2021, 7, 4, 2, 576
38, 5, 2021, 7, 5, 2, 646
38, 5, 2021, 7, 5, 7, 456
38, 5, 2021, 7, 5, 8, 152
38, 5, 2021, 7, 7, 2, 549
38, 5, 2021, 7, 8, 2, 829
38, 5, 2021, 7, 8, 8, 645
38, 5, 2021, 7, 10, 2, 135
38, 5, 2021, 7, 13, 2, 157
38, 5, 2021, 7, 14, 2, 576
38, 5, 2021, 7, 14, 8, 157
38, 5, 2021, 7, 15, 8, 148
38, 5, 2022, 1, 1, 7, 156
38, 5, 2022, 1, 1, 8, 160
38, 5, 2022, 1, 5, 3, 156
38, 5, 2022, 3, 1, 2, 175
38, 5, 2022, 3, 1, 6, 171
38, 5, 2022, 3, 1, 7, 175
38, 5, 2022, 3, 1, 8, 306
38, 5, 2022, 3, 2, 2, 450
38, 5, 2022, 3, 3, 2, 152
38, 5, 2022, 3, 4, 2, 305
38, 5, 2022, 3, 4, 8, 198
38, 5, 2022, 4, 1, 4, 156
38, 5, 2022, 4, 4, 8, 152
38, 5, 2022, 5, 2, 7, 401
38, 5, 2022, 5, 2, 8, 222
38, 5, 2022, 5, 4, 2, 152
38, 5, 2022, 6, 0, 7, 411
38, 5, 2022, 6, 1, 7, 916
38, 5, 2022, 6, 1, 8, 156
38, 5, 2022, 6, 3, 2, 158
38, 5, 2022, 7, 1, 2, 749
38, 5, 2022, 7, 1, 7, 1249
38, 5, 2022, 7, 1, 8, 308
38, 5, 2022, 7, 2, 2, 157
38, 5, 2022, 7, 3, 2, 304
38, 5, 2022, 7, 7, 2, 151
38, 6, 2018, 3, 1, 1, 382
38, 6, 2018, 3, 1, 2, 4106
38, 6, 2018, 3, 2, 2, 1185
38, 6, 2018, 3, 3, 2, 456
38, 6, 2018, 3, 3, 8, 547
38, 6, 2018, 3, 5, 2, 412
38, 6, 2018, 3, 6, 2, 949
38, 6, 2018, 3, 7, 2, 1094
38, 6, 2018, 3, 8, 2, 547
38, 6, 2018, 3, 9, 2, 547
38, 6, 2018, 3, 9, 7, 404
38, 6, 2018, 3, 10, 2, 1942
38, 6, 2018, 3, 11, 2, 844
38, 6, 2018, 3, 13, 2, 1662
38, 6, 2018, 3, 13, 8, 958
38, 6, 2018, 3, 14, 2, 944
38, 6, 2018, 3, 17, 2, 453
38, 6, 2018, 3, 18, 2, 378
38, 6, 2018, 3, 20, 8, 836
38, 6, 2018, 3, 21, 2, 494
38, 6, 2018, 3, 23, 8, 494
38, 6, 2018, 3, 24, 2, 703
38, 6, 2018, 3, 25, 2, 703
38, 6, 2018, 5, 1, 1, 409
38, 6, 2018, 5, 1, 4, 761
38, 6, 2018, 5, 2, 2, 404
38, 6, 2018, 5, 4, 2, 547
38, 6, 2018, 5, 11, 2, 958
38, 6, 2018, 5, 16, 8, 547
38, 6, 2018, 6, 1, 2, 445
38, 6, 2018, 6, 1, 4, 293
38, 6, 2018, 7, 1, 2, 472
38, 6, 2018, 7, 2, 4, 638
38, 6, 2018, 7, 2, 8, 564
38, 6, 2018, 7, 6, 2, 1054
38, 6, 2018, 7, 7, 8, 864
38, 6, 2018, 7, 8, 2, 472
38, 6, 2018, 7, 8, 7, 1092
38, 6, 2018, 7, 9, 2, 621
38, 6, 2018, 7, 13, 2, 1389
38, 6, 2018, 7, 14, 8, 547
38, 6, 2018, 7, 17, 2, 1916
38, 6, 2018, 7, 19, 2, 456
38, 6, 2018, 7, 19, 3, 453
38, 6, 2019, 1, 1, 7, 404
38, 6, 2019, 2, 10, 2, 494
38, 6, 2019, 3, 1, 2, 2060
38, 6, 2019, 3, 1, 4, 903
38, 6, 2019, 3, 1, 7, 341
38, 6, 2019, 3, 1, 8, 456
38, 6, 2019, 3, 2, 2, 4172
38, 6, 2019, 3, 2, 8, 903
38, 6, 2019, 3, 3, 2, 660
38, 6, 2019, 3, 4, 8, 456
38, 6, 2019, 3, 5, 2, 2087
38, 6, 2019, 3, 6, 2, 2042
38, 6, 2019, 3, 6, 8, 871
38, 6, 2019, 3, 7, 2, 2909
38, 6, 2019, 3, 7, 4, 792
38, 6, 2019, 3, 8, 2, 660
38, 6, 2019, 3, 9, 2, 378
38, 6, 2019, 3, 10, 2, 836
38, 6, 2019, 3, 11, 2, 1248
38, 6, 2019, 3, 12, 2, 660
38, 6, 2019, 3, 13, 6, 494
38, 6, 2019, 3, 13, 7, 612
38, 6, 2019, 3, 13, 8, 494
38, 6, 2019, 3, 14, 2, 0
38, 6, 2019, 3, 15, 2, 1037
38, 6, 2019, 3, 16, 2, 494
38, 6, 2019, 3, 17, 2, 494
38, 6, 2019, 3, 22, 2, 0
38, 6, 2019, 3, 22, 3, 0
38, 6, 2019, 3, 23, 2, 0
38, 6, 2019, 3, 23, 7, 0
38, 6, 2019, 3, 25, 6, 240
38, 6, 2019, 4, 4, 2, 547
38, 6, 2019, 4, 16, 2, 0
38, 6, 2019, 5, 1, 4, 332
38, 6, 2019, 5, 2, 8, 547
38, 6, 2019, 5, 3, 2, 494
38, 6, 2019, 5, 6, 2, 341
38, 6, 2019, 6, 17, 7, 343
38, 6, 2019, 7, 1, 2, 343
38, 6, 2019, 7, 1, 4, 251
38, 6, 2019, 7, 3, 2, 903
38, 6, 2019, 7, 4, 2, 547
38, 6, 2019, 7, 4, 3, 798
38, 6, 2019, 7, 5, 2, 798
38, 6, 2019, 7, 7, 2, 547
38, 6, 2019, 7, 8, 2, 1209
38, 6, 2019, 7, 9, 2, 2204
38, 6, 2019, 7, 10, 2, 957
38, 6, 2019, 7, 10, 8, 456
38, 6, 2019, 7, 13, 8, 703
38, 6, 2019, 7, 19, 2, 494
38, 6, 2019, 7, 24, 2, 0
38, 6, 2020, 1, 1, 4, 544
38, 6, 2020, 1, 13, 2, 473
38, 6, 2020, 1, 17, 2, 157
38, 6, 2020, 1, 24, 2, 240
38, 6, 2020, 2, 13, 2, 751
38, 6, 2020, 3, 1, 2, 831
38, 6, 2020, 3, 1, 4, 2652
38, 6, 2020, 3, 1, 7, 594
38, 6, 2020, 3, 1, 8, 494
38, 6, 2020, 3, 2, 2, 978
38, 6, 2020, 3, 2, 7, 343
38, 6, 2020, 3, 3, 2, 494
38, 6, 2020, 3, 4, 2, 657
38, 6, 2020, 3, 4, 7, 206
38, 6, 2020, 3, 5, 2, 1770
38, 6, 2020, 3, 6, 2, 657
38, 6, 2020, 3, 6, 8, 711
38, 6, 2020, 3, 7, 3, 333
38, 6, 2020, 3, 8, 2, 267
38, 6, 2020, 3, 9, 2, 1081
38, 6, 2020, 3, 10, 2, 1405
38, 6, 2020, 3, 11, 2, 378
38, 6, 2020, 3, 11, 8, 484
38, 6, 2020, 3, 13, 2, 596
38, 6, 2020, 3, 13, 6, 148
38, 6, 2020, 3, 14, 2, 928
38, 6, 2020, 3, 15, 2, 1048
38, 6, 2020, 3, 19, 2, 1938
38, 6, 2020, 3, 19, 8, 157
38, 6, 2020, 3, 20, 2, 1673
38, 6, 2020, 3, 21, 2, 157
38, 6, 2020, 3, 21, 7, 160
38, 6, 2020, 3, 21, 8, 1222
38, 6, 2020, 4, 0, 4, 1141
38, 6, 2020, 4, 6, 2, 477
38, 6, 2020, 4, 8, 2, 1054
38, 6, 2020, 5, 1, 2, 816
38, 6, 2020, 5, 1, 7, 542
38, 6, 2020, 5, 2, 2, 484
38, 6, 2020, 5, 3, 2, 494
38, 6, 2020, 5, 3, 8, 484
38, 6, 2020, 5, 4, 2, 809
38, 6, 2020, 5, 6, 2, 314
38, 6, 2020, 5, 7, 2, 665
38, 6, 2020, 5, 7, 8, 477
38, 6, 2020, 5, 8, 2, 1449
38, 6, 2020, 5, 9, 8, 168
38, 6, 2020, 5, 10, 8, 157
38, 6, 2020, 5, 11, 2, 657
38, 6, 2020, 5, 11, 8, 809
38, 6, 2020, 5, 12, 3, 518
38, 6, 2020, 5, 14, 2, 458
38, 6, 2020, 5, 19, 2, 157
38, 6, 2020, 6, 1, 4, 210
38, 6, 2020, 6, 10, 8, 871
38, 6, 2020, 6, 13, 2, 732
38, 6, 2020, 6, 14, 2, 304
38, 6, 2020, 6, 15, 8, 1141
38, 6, 2020, 7, 1, 1, 989
38, 6, 2020, 7, 1, 2, 4033
38, 6, 2020, 7, 1, 8, 1707
38, 6, 2020, 7, 5, 1, 484
38, 6, 2020, 7, 6, 2, 961
38, 6, 2020, 7, 7, 2, 1390
38, 6, 2020, 7, 8, 2, 240
38, 6, 2020, 7, 10, 2, 542
38, 6, 2020, 7, 10, 8, 157
38, 6, 2020, 7, 11, 4, 484
38, 6, 2020, 7, 11, 8, 532
38, 6, 2020, 7, 12, 1, 392
38, 6, 2020, 7, 12, 2, 435
38, 6, 2020, 7, 13, 2, 484
38, 6, 2020, 7, 13, 3, 1141
38, 6, 2020, 7, 14, 2, 240
38, 6, 2020, 7, 15, 2, 267
38, 6, 2020, 7, 19, 2, 302
38, 6, 2020, 7, 19, 8, 240
38, 6, 2020, 7, 20, 1, 318
38, 6, 2020, 7, 21, 2, 157
38, 6, 2020, 7, 22, 2, 240
38, 6, 2021, 1, 1, 2, 323
38, 6, 2021, 1, 1, 8, 850
38, 6, 2021, 2, 0, 2, 157
38, 6, 2021, 3, 1, 2, 734
38, 6, 2021, 3, 1, 4, 479
38, 6, 2021, 3, 1, 8, 518
38, 6, 2021, 3, 2, 3, 354
38, 6, 2021, 3, 4, 2, 2033
38, 6, 2021, 3, 5, 8, 333
38, 6, 2021, 3, 6, 2, 259
38, 6, 2021, 3, 6, 8, 271
38, 6, 2021, 3, 11, 2, 271
38, 6, 2021, 4, 1, 2, 1094
38, 6, 2021, 4, 1, 4, 78
38, 6, 2021, 4, 3, 2, 850
38, 6, 2021, 4, 5, 8, 259
38, 6, 2021, 4, 6, 2, 157
38, 6, 2021, 5, 1, 2, 917
38, 6, 2021, 5, 1, 8, 337
38, 6, 2021, 5, 3, 1, 323
38, 6, 2021, 5, 3, 2, 542
38, 6, 2021, 5, 10, 2, 271
38, 6, 2021, 5, 11, 2, 476
38, 6, 2021, 5, 13, 8, 148
38, 6, 2021, 6, 1, 4, 307
38, 6, 2021, 7, 1, 1, 78
38, 6, 2021, 7, 1, 2, 3491
38, 6, 2021, 7, 1, 4, 467
38, 6, 2021, 7, 2, 2, 307
38, 6, 2021, 7, 2, 8, 318
38, 6, 2021, 7, 3, 2, 271
38, 6, 2021, 7, 4, 8, 323
38, 6, 2021, 7, 6, 2, 78
38, 6, 2021, 7, 7, 2, 400
38, 6, 2021, 7, 7, 7, 156
38, 6, 2021, 7, 8, 2, 173
38, 6, 2021, 7, 8, 8, 271
38, 6, 2021, 7, 12, 8, 542
38, 6, 2022, 3, 0, 2, 148
38, 6, 2022, 3, 1, 1, 78
38, 6, 2022, 3, 1, 2, 315
38, 6, 2022, 3, 1, 7, 316
38, 6, 2022, 3, 1, 8, 198
38, 6, 2022, 3, 3, 2, 330
38, 6, 2022, 3, 4, 2, 271
38, 6, 2022, 3, 5, 2, 302
38, 6, 2022, 4, 1, 2, 302
38, 6, 2022, 5, 1, 2, 489
38, 6, 2022, 5, 3, 2, 271
38, 6, 2022, 6, 1, 4, 79
38, 6, 2022, 6, 1, 7, 303
38, 6, 2022, 7, 1, 2, 1480
38, 6, 2022, 7, 1, 3, 173
38, 6, 2022, 7, 1, 4, 80
38, 6, 2022, 7, 2, 2, 459
38, 7, 2018, 1, 1, 2, 774
38, 7, 2018, 1, 2, 2, 1676
38, 7, 2018, 1, 4, 3, 412
38, 7, 2018, 1, 12, 2, 1071
38, 7, 2018, 1, 13, 8, 344
38, 7, 2018, 1, 14, 2, 344
38, 7, 2018, 1, 22, 2, 323
38, 7, 2018, 1, 33, 2, 311
38, 7, 2018, 2, 1, 2, 2204
38, 7, 2018, 2, 1, 8, 412
38, 7, 2018, 2, 2, 2, 382
38, 7, 2018, 2, 3, 2, 0
38, 7, 2018, 2, 6, 2, 412
38, 7, 2018, 2, 8, 2, 686
38, 7, 2018, 2, 8, 8, 335
38, 7, 2018, 2, 9, 2, 335
38, 7, 2018, 2, 15, 2, 0
38, 7, 2018, 2, 18, 2, 343
38, 7, 2018, 2, 20, 2, 344
38, 7, 2018, 2, 23, 2, 660
38, 7, 2018, 2, 24, 8, 0
38, 7, 2018, 3, 1, 2, 448
38, 7, 2018, 3, 1, 7, 1125
38, 7, 2018, 3, 10, 2, 792
38, 7, 2018, 3, 11, 2, 660
38, 7, 2018, 3, 23, 2, 0
38, 7, 2018, 3, 34, 2, 0
38, 7, 2018, 4, 4, 2, 150
38, 7, 2018, 4, 6, 2, 734
38, 7, 2018, 4, 8, 2, 696
38, 7, 2018, 4, 9, 2, 687
38, 7, 2018, 4, 10, 8, 335
38, 7, 2018, 4, 11, 2, 344
38, 7, 2018, 4, 12, 2, 0
38, 7, 2018, 4, 13, 2, 145
38, 7, 2018, 4, 14, 2, 344
38, 7, 2018, 4, 15, 2, 335
38, 7, 2018, 4, 16, 8, 0
38, 7, 2018, 4, 17, 2, 660
38, 7, 2018, 4, 18, 8, 1319
38, 7, 2018, 4, 20, 2, 0
38, 7, 2018, 4, 21, 2, 0
38, 7, 2018, 4, 21, 8, 157
38, 7, 2018, 4, 23, 2, 0
38, 7, 2018, 4, 23, 8, 809
38, 7, 2018, 4, 24, 8, 660
38, 7, 2018, 4, 25, 2, 0
38, 7, 2018, 4, 26, 8, 0
38, 7, 2018, 4, 27, 2, 539
38, 7, 2018, 4, 31, 2, 135
38, 7, 2018, 4, 34, 2, 330
38, 7, 2018, 4, 34, 8, 0
38, 7, 2018, 4, 37, 2, 509
38, 7, 2018, 5, 1, 2, 2163
38, 7, 2018, 5, 1, 7, 404
38, 7, 2018, 5, 1, 8, 405
38, 7, 2018, 5, 6, 8, 400
38, 7, 2018, 5, 11, 8, 0
38, 7, 2018, 5, 14, 7, 646
38, 7, 2018, 5, 25, 2, 660
38, 7, 2018, 5, 26, 8, 0
38, 7, 2018, 5, 32, 8, 330
38, 7, 2018, 5, 34, 7, 0
38, 7, 2018, 6, 2, 7, 409
38, 7, 2018, 6, 2, 8, 342
38, 7, 2018, 6, 27, 7, 0
38, 7, 2018, 7, 1, 2, 1864
38, 7, 2018, 7, 1, 4, 194
38, 7, 2018, 7, 1, 7, 405
38, 7, 2018, 7, 1, 8, 470
38, 7, 2018, 7, 2, 7, 409
38, 7, 2018, 7, 4, 2, 404
38, 7, 2018, 7, 6, 2, 684
38, 7, 2018, 7, 12, 2, 404
38, 7, 2018, 7, 12, 7, 343
38, 7, 2018, 7, 13, 2, 0
38, 7, 2018, 7, 16, 8, 0
38, 7, 2018, 7, 17, 2, 0
38, 7, 2018, 7, 22, 4, 0
38, 7, 2019, 1, 1, 2, 1302
38, 7, 2019, 1, 4, 2, 344
38, 7, 2019, 1, 5, 2, 660
38, 7, 2019, 1, 11, 8, 344
38, 7, 2019, 1, 12, 2, 660
38, 7, 2019, 1, 12, 4, 152
38, 7, 2019, 1, 25, 2, 0
38, 7, 2019, 1, 33, 2, 309
38, 7, 2019, 2, 2, 8, 344
38, 7, 2019, 2, 3, 8, 402
38, 7, 2019, 2, 12, 2, 0
38, 7, 2019, 2, 13, 2, 2510
38, 7, 2019, 2, 14, 2, 0
38, 7, 2019, 2, 16, 2, 0
38, 7, 2019, 2, 20, 2, 0
38, 7, 2019, 3, 1, 2, 412
38, 7, 2019, 3, 2, 2, 311
38, 7, 2019, 3, 2, 7, 338
38, 7, 2019, 3, 4, 8, 686
38, 7, 2019, 3, 5, 2, 0
38, 7, 2019, 3, 7, 8, 0
38, 7, 2019, 4, 1, 4, 682
38, 7, 2019, 4, 2, 2, 854
38, 7, 2019, 4, 3, 2, 793
38, 7, 2019, 4, 6, 2, 0
38, 7, 2019, 4, 6, 7, 343
38, 7, 2019, 4, 9, 2, 343
38, 7, 2019, 4, 11, 2, 311
38, 7, 2019, 4, 12, 2, 0
38, 7, 2019, 4, 15, 2, 135
38, 7, 2019, 4, 19, 2, 354
38, 7, 2019, 4, 20, 2, 0
38, 7, 2019, 4, 26, 2, 255
38, 7, 2019, 4, 27, 2, 150
38, 7, 2019, 4, 28, 2, 0
38, 7, 2019, 5, 13, 8, 0
38, 7, 2019, 5, 21, 7, 330
38, 7, 2019, 6, 1, 7, 550
38, 7, 2019, 6, 1, 8, 412
38, 7, 2019, 6, 13, 8, 344
38, 7, 2019, 6, 18, 8, 785
38, 7, 2019, 6, 21, 7, 0
38, 7, 2019, 6, 24, 2, 119
38, 7, 2019, 6, 34, 2, 157
38, 7, 2019, 7, 1, 2, 1881
38, 7, 2019, 7, 3, 2, 344
38, 7, 2019, 7, 9, 7, 303
38, 7, 2019, 7, 9, 8, 0
38, 7, 2019, 7, 15, 2, 0
38, 7, 2019, 7, 15, 7, 0
38, 7, 2019, 7, 16, 2, 0
38, 7, 2019, 7, 30, 8, 354
38, 7, 2020, 1, 1, 2, 499
38, 7, 2020, 1, 2, 7, 310
38, 7, 2020, 1, 13, 2, 319
38, 7, 2020, 1, 17, 8, 157
38, 7, 2020, 2, 0, 2, 653
